full_name,image
Green,https://static.wikia.nocookie.net/onepunchman/images/2/22/Green_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20190909064300
Crescent Eyebroll,https://static.wikia.nocookie.net/onepunchman/images/3/30/Crescent_Eyebroll_Icon.png/revision/latest/scale-to-width-down/144?cb=20191016021115
Golden Ball,https://static.wikia.nocookie.net/onepunchman/images/e/ec/Golden_Ball_Icon.png/revision/latest/scale-to-width-down/144?cb=20130206190328
Smile Man,https://static.wikia.nocookie.net/onepunchman/images/9/9d/Smile_Man_Icon.png/revision/latest/scale-to-width-down/144?cb=20190819055130
Spring Mustachio,https://static.wikia.nocookie.net/onepunchman/images/d/dc/Spring_Mustachio_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20190829185200
Narcisstoic,https://static.wikia.nocookie.net/onepunchman/images/0/0f/Narcisstoic_Icon.png/revision/latest/scale-to-width-down/144?cb=20161116010911
Peach Terry,https://static.wikia.nocookie.net/onepunchman/images/c/cc/Peach_Terry_Icon.png/revision/latest/scale-to-width-down/144?cb=20160210163604
Forte,https://static.wikia.nocookie.net/onepunchman/images/d/da/Forte_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20191016022359
Shadow Ring,https://static.wikia.nocookie.net/onepunchman/images/f/fd/Shadow_Ring_Icon.png/revision/latest/scale-to-width-down/144?cb=20190906055806
Doll Master,https://static.wikia.nocookie.net/onepunchman/images/3/36/Doll_Master_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20190830153113
Feather,https://static.wikia.nocookie.net/onepunchman/images/c/cd/Feather_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20200101223047
Air,https://static.wikia.nocookie.net/onepunchman/images/b/bc/Air_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20191016025058
Chain'n'toad,https://static.wikia.nocookie.net/onepunchman/images/f/f5/Chain_n_toad_Icon.png/revision/latest/scale-to-width-down/144?cb=20191016031245
Biting Snake Fist Sneck,https://static.wikia.nocookie.net/onepunchman/images/7/7f/Sneck_Icon.png/revision/latest/scale-to-width-down/144?cb=20190906062718
Heavy Kong,https://static.wikia.nocookie.net/onepunchman/images/2/24/Heavy_Kong_Icon.png/revision/latest/scale-to-width-down/144?cb=20130206190329
Blizzard of Hell,https://static.wikia.nocookie.net/onepunchman/images/b/bd/Fubuki_Icon.png/revision/latest/scale-to-width-down/144?cb=20191128144239
Eyelashes,https://static.wikia.nocookie.net/onepunchman/images/4/4f/Eyelashes_Icon.png/revision/latest/scale-to-width-down/144?cb=20170214144200
Mountain Ape,https://static.wikia.nocookie.net/onepunchman/images/7/7c/Mountain_Ape_Icon.png/revision/latest/scale-to-width-down/144?cb=20200101232332
Wild Horn,https://static.wikia.nocookie.net/onepunchman/images/2/23/Wild_Horn_Icon.png/revision/latest/scale-to-width-down/144?cb=20190909063552
Caped Baldy,https://static.wikia.nocookie.net/onepunchman/images/2/25/Saitama_Icon.png/revision/latest/scale-to-width-down/144?cb=20190921065915
Glasses,https://static.wikia.nocookie.net/onepunchman/images/f/f5/Glasses_Icon.png/revision/latest/scale-to-width-down/144?cb=20190819055943
Pink Hornet,https://static.wikia.nocookie.net/onepunchman/images/a/ab/PinkHornet.png/revision/latest/scale-to-width-down/144?cb=20170214143320
Double Hole,https://static.wikia.nocookie.net/onepunchman/images/f/fe/Double_Hole_Icon.png/revision/latest/scale-to-width-down/144?cb=20190911154752
Smell Master,https://static.wikia.nocookie.net/onepunchman/images/1/1c/Smell_Master.png/revision/latest/scale-to-width-down/144?cb=20160501151323
Gun Gun,https://static.wikia.nocookie.net/onepunchman/images/f/ff/Gun_Gun_Icon.png/revision/latest/scale-to-width-down/144?cb=20191215220253
Butcher,https://static.wikia.nocookie.net/onepunchman/images/f/fb/Butcher.png/revision/latest/scale-to-width-down/144?cb=20170214144624
Jet Nice Guy,https://static.wikia.nocookie.net/onepunchman/images/d/da/Jet_Nice_Guy_Manga.png/revision/latest/scale-to-width-down/144?cb=20190909070733
Needle Star,https://static.wikia.nocookie.net/onepunchman/images/6/69/Needle_Star_Icon.png/revision/latest/scale-to-width-down/144?cb=20190819064828
Piko,https://static.wikia.nocookie.net/onepunchman/images/d/d0/Piko.png/revision/latest/scale-to-width-down/144?cb=20170214144829
Crying Man,https://static.wikia.nocookie.net/onepunchman/images/5/59/Crying_Man_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20190830001005
Trap Tengu,https://static.wikia.nocookie.net/onepunchman/images/f/f1/Trap_Tengu.png/revision/latest/scale-to-width-down/144?cb=20160501151341
Captain Mizuki,https://static.wikia.nocookie.net/onepunchman/images/7/77/Mizuki_Icon.png/revision/latest/scale-to-width-down/144?cb=20190825185301
Lily of the Three Section Staff,https://static.wikia.nocookie.net/onepunchman/images/0/0a/Lily.png/revision/latest/scale-to-width-down/144?cb=20170214143817
Bone,https://static.wikia.nocookie.net/onepunchman/images/2/21/Bone_Icon.png/revision/latest/scale-to-width-down/144?cb=20191017192027
Tanktop Black Hole,https://static.wikia.nocookie.net/onepunchman/images/8/8e/Tanktop_Black_Hole_Icon.png/revision/latest/scale-to-width-down/144?cb=20130405222944
Mushroom,https://static.wikia.nocookie.net/onepunchman/images/1/1b/Mushroom_Icon.png/revision/latest?cb=20130206190330
Shooter,https://static.wikia.nocookie.net/onepunchman/images/3/3c/Shooter.jpg/revision/latest/scale-to-width-down/144?cb=20191014230030
Darkness Blade,https://static.wikia.nocookie.net/onepunchman/images/2/2a/Darkness_Blade_Icon.png/revision/latest/scale-to-width-down/143?cb=20190830063641
Pineapple,https://static.wikia.nocookie.net/onepunchman/images/f/fb/Pineapple.png/revision/latest/scale-to-width-down/144?cb=20170214145100
Reclusamurai,https://static.wikia.nocookie.net/onepunchman/images/5/59/Reclusamurai.jpg/revision/latest?cb=20210309051459
Mumen Rider,https://static.wikia.nocookie.net/onepunchman/images/f/f1/Mumen_Rider_Icon.png/revision/latest/scale-to-width-down/144?cb=20130206184826
Strange Binding Shell,https://static.wikia.nocookie.net/onepunchman/images/a/af/Binding_Shell_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20190830004326
Tanktop Tiger,https://static.wikia.nocookie.net/onepunchman/images/b/b1/Tanktop_Tiger_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20190829221031
D-Pad,https://static.wikia.nocookie.net/onepunchman/images/6/66/D-Pad_Icon.png/revision/latest/scale-to-width-down/144?cb=20140730234524
Funeral Suspenders,https://static.wikia.nocookie.net/onepunchman/images/3/3e/Funeral_Suspenders_Icon.png/revision/latest/scale-to-width-down/144?cb=20140730234614
Food Battler Futoshi,https://static.wikia.nocookie.net/onepunchman/images/6/6d/Futoshi_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20190830014246
Battery Man,https://static.wikia.nocookie.net/onepunchman/images/7/72/Battery_Man_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20190830040055
Red Muffler,https://static.wikia.nocookie.net/onepunchman/images/e/e1/Red_Muffler_Icon.png/revision/latest/scale-to-width-down/144?cb=20190830015432
Armored Chief Clerk,https://static.wikia.nocookie.net/onepunchman/images/c/c4/Armored_Chief_Clerk_Icon.png/revision/latest/scale-to-width-down/144?cb=20151210013517
Gearsper,https://static.wikia.nocookie.net/onepunchman/images/4/49/Gearsper_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20200227053441
Gasmask Cowboy,https://static.wikia.nocookie.net/onepunchman/images/d/d6/Gasmask_Cowboy_Icon.png/revision/latest/scale-to-width-down/144?cb=20191016040053
Grave Eight,https://static.wikia.nocookie.net/onepunchman/images/3/3b/Grave_Eight_Icon.png/revision/latest/scale-to-width-down/91?cb=20151010035126
Ecolo G,https://static.wikia.nocookie.net/onepunchman/images/a/a5/Ecolo_G.jpg/revision/latest?cb=20161006090504
Monocross,https://static.wikia.nocookie.net/onepunchman/images/4/42/Monocross.png/revision/latest/scale-to-width-down/61?cb=20220611173246
Dynamite Man,https://static.wikia.nocookie.net/onepunchman/images/8/8d/Dynamite_Man_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20191114223439
Angry Man,https://static.wikia.nocookie.net/onepunchman/images/8/8a/Angry_Man_Icon.png/revision/latest/scale-to-width-down/84?cb=20170405153813
Horse-Bone,https://static.wikia.nocookie.net/onepunchman/images/b/be/Horse-Bone_Icon.png/revision/latest/scale-to-width-down/144?cb=20130206190330
Studless,https://static.wikia.nocookie.net/onepunchman/images/4/46/Studless.png/revision/latest/scale-to-width-down/144?cb=20190830032055
Poison,https://static.wikia.nocookie.net/onepunchman/images/8/8b/Poison_Icon.jpg/revision/latest/scale-to-width-down/143?cb=20190829215414
Bunbun Man,https://static.wikia.nocookie.net/onepunchman/images/d/dc/Bunbun_Man_Icon.png/revision/latest/scale-to-width-down/144?cb=20130614130712
Hyottoko,https://static.wikia.nocookie.net/onepunchman/images/6/6a/Hyottoko_Icon.png/revision/latest/scale-to-width-down/144?cb=20190830034202
Saturn Man,https://static.wikia.nocookie.net/onepunchman/images/5/51/Saturn_Man.png/revision/latest/scale-to-width-down/95?cb=20200314054216
Red Nose,https://static.wikia.nocookie.net/onepunchman/images/3/3a/Red_Nose_Icon.png/revision/latest/scale-to-width-down/144?cb=20190830030540
Ironet,https://static.wikia.nocookie.net/onepunchman/images/4/46/Ironet_Icon.png/revision/latest/scale-to-width-down/144?cb=20191015204753
Lecture Man,https://static.wikia.nocookie.net/onepunchman/images/a/a9/Lecture_Man_Thumbnail.png/revision/latest/scale-to-width-down/144?cb=20220129131304
Meat Pounder,https://static.wikia.nocookie.net/onepunchman/images/a/aa/Meat_Pounder_Icon.png/revision/latest/scale-to-width-down/144?cb=20190830030729
Mohican,https://static.wikia.nocookie.net/onepunchman/images/7/72/Mohican_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20191015202203
Rabbit,https://static.wikia.nocookie.net/onepunchman/images/f/f4/Rabbit_Icon.png/revision/latest/scale-to-width-down/144?cb=20200107004824
Shoulderpads,https://static.wikia.nocookie.net/onepunchman/images/c/cb/Shoulderpads.jpg/revision/latest/scale-to-width-down/144?cb=20170817170841
Swim,https://static.wikia.nocookie.net/onepunchman/images/9/90/Swim_Icon.png/revision/latest/scale-to-width-down/144?cb=20191128190344
Water Gun,https://static.wikia.nocookie.net/onepunchman/images/1/18/Water_Gun.jpg/revision/latest/scale-to-width-down/144?cb=20170608103852
Custom Hero,https://static.wikia.nocookie.net/onepunchman/images/9/95/Custom_Hero_Both.png/revision/latest/scale-to-width-down/144?cb=20210314130211
Gunma,https://static.wikia.nocookie.net/onepunchman/images/e/e4/GunmaProfile.jpg/revision/latest/scale-to-width-down/144?cb=20190930171140
Pandaman,https://static.wikia.nocookie.net/onepunchman/images/2/28/Pandaman.jpg/revision/latest/scale-to-width-down/115?cb=20161113191651
Tanktop Al Dente,https://static.wikia.nocookie.net/onepunchman/images/c/c5/Tanktop_Al_Dente.jpg/revision/latest/scale-to-width-down/144?cb=20191021075441
Tanktop Doctor,https://static.wikia.nocookie.net/onepunchman/images/7/78/Tanktop_Doctor.png/revision/latest/scale-to-width-down/126?cb=20200422190742
Tanktop Girl,https://static.wikia.nocookie.net/onepunchman/images/6/62/Tanktop_Girl_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20191021075242
Tanktop Hatter,https://static.wikia.nocookie.net/onepunchman/images/1/17/Tanktop_Hatter.jpg/revision/latest/scale-to-width-down/144?cb=20191021075532
Tanktop Jungle,https://static.wikia.nocookie.net/onepunchman/images/b/b0/Tanktop_Jungle_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20191021075842
Tanktop Mask,https://static.wikia.nocookie.net/onepunchman/images/d/d1/Tanktop_Mask_Icon.jpg/revision/latest?cb=20160122195120
Tanktop Racer,https://static.wikia.nocookie.net/onepunchman/images/4/41/Tanktop_Racer_Icon.jpg/revision/latest/scale-to-width-down/143?cb=20151203214636
Tanktop Rockabilly,https://static.wikia.nocookie.net/onepunchman/images/d/d9/Tanktop_Rockabilly_Icon.jpg/revision/latest/scale-to-width-down/143?cb=20151203214628
Tanktop Swimmer,https://static.wikia.nocookie.net/onepunchman/images/1/1a/Tanktop_Swimmer_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20191021075744
Grad School Graduate,https://static.wikia.nocookie.net/onepunchman/images/3/30/Grad_School_Graduate_Icon.png/revision/latest/scale-to-width-down/144?cb=20130209215909
All Back-Man,https://static.wikia.nocookie.net/onepunchman/images/a/ad/All_Back-Man_Icon.png/revision/latest/scale-to-width-down/144?cb=20130611220714
Agoni,https://static.wikia.nocookie.net/onepunchman/images/4/4b/Agoni_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20190830233350
Busho,https://static.wikia.nocookie.net/onepunchman/images/6/6e/HA_Bearded_Worker_Icon.png/revision/latest/scale-to-width-down/144?cb=20190830201946
Jinzuren,https://static.wikia.nocookie.net/onepunchman/images/6/6b/HA_Bespectacled_Worker_Icon.png/revision/latest/scale-to-width-down/144?cb=20190830220124
C Branch Operator,https://static.wikia.nocookie.net/onepunchman/images/f/f2/C-Branch_Operator.jpg/revision/latest/scale-to-width-down/144?cb=20160617215712
C Branch Worker,https://static.wikia.nocookie.net/onepunchman/images/f/f2/C_Branch_Worker_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20160617220604
Console Operator,https://static.wikia.nocookie.net/onepunchman/images/4/48/Console_Operator_Icon.png/revision/latest?cb=20191128092439
Exma,https://static.wikia.nocookie.net/onepunchman/images/3/34/Executive_Girl_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20190830230337
Guiches,https://static.wikia.nocookie.net/onepunchman/images/5/52/Guiche_Icon.png/revision/latest/scale-to-width-down/144?cb=20160501151401
Main Branch Operator,https://static.wikia.nocookie.net/onepunchman/images/6/6a/Main_Branch_Operator_Icon.png/revision/latest/scale-to-width-down/144?cb=20191127124135
McCoy,https://static.wikia.nocookie.net/onepunchman/images/3/33/Mccoy_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20200106054559
Narinki,https://static.wikia.nocookie.net/onepunchman/images/0/09/Narinki_Icon.png/revision/latest/scale-to-width-down/144?cb=20190830184304
Sekingar,https://static.wikia.nocookie.net/onepunchman/images/7/70/Sekingar_Icon.png/revision/latest/scale-to-width-down/144?cb=20200107225545
Shelter Nr. 7 Girl,https://static.wikia.nocookie.net/onepunchman/images/e/ea/Shelter_7_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20190830170119
Sitch,https://static.wikia.nocookie.net/onepunchman/images/8/8c/Sitch_Icon.jpg/revision/latest/scale-to-width-down/144?cb=20200107225404
Some Important Guy,https://static.wikia.nocookie.net/onepunchman/images/e/ed/Some_important_guy_icon.png/revision/latest/scale-to-width-down/144?cb=20190912221959
Special Committee Girl,https://static.wikia.nocookie.net/onepunchman/images/f/f0/HA_Special_Committee_Girl_Icon.jpg/revision/latest/scale-to-width-down/134?cb=20151203050239
Sweet Mask,https://static.wikia.nocookie.net/onepunchman/images/4/4a/Amai_Mask_Icon.png/revision/latest/scale-to-width-down/126?cb=20190819032438
Zeimeet,https://static.wikia.nocookie.net/onepunchman/images/0/07/Zeimet_Icon.png/revision/latest/scale-to-width-down/144?cb=20190830232416
Z Branch Committee Girl,https://static.wikia.nocookie.net/onepunchman/images/0/0f/Z_Branch_Committee_Girl_Icon.png/revision/latest/scale-to-width-down/144?cb=20190831001208
Z Branch Operator,https://static.wikia.nocookie.net/onepunchman/images/d/d3/Z_Branch_Operator_Icon.png/revision/latest/scale-to-width-down/144?cb=20160214215259
