full_name image
Pokkle https://static.wikia.nocookie.net/hunterxhunter/images/3/37/Pokkle_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130503123042
Satotz https://static.wikia.nocookie.net/hunterxhunter/images/f/f7/Satotz_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181225155814
Seaquant https://static.wikia.nocookie.net/hunterxhunter/images/0/0d/Seaquant_ZF_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190630232842
"Shachmono Tocino" https://static.wikia.nocookie.net/hunterxhunter/images/c/c3/Shachmono_Tocino_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130503113129
"Shoot McMahon" https://static.wikia.nocookie.net/hunterxhunter/images/8/8f/Shoot_McMahon_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181214004948
Togari https://static.wikia.nocookie.net/hunterxhunter/images/2/24/Togari_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130503120449
Wing https://static.wikia.nocookie.net/hunterxhunter/images/2/2d/Wing_HA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130503120536
"288th Hunter Exam's 1st Phase Examiner" https://static.wikia.nocookie.net/hunterxhunter/images/1/13/288th_Hunter_Exam%27s_1st_Phase_Examiner_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181226022522
"Trick Tower's 3rd examiner" https://static.wikia.nocookie.net/hunterxhunter/images/e/e5/Trick_Tower%27s_3rd_examiner_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130503115252
Captain https://static.wikia.nocookie.net/hunterxhunter/images/5/55/Captain_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130505160908
Kiriko https://static.wikia.nocookie.net/hunterxhunter/images/a/af/Kiriko_Son_HCE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20170630151109
"Quizzing Lady" https://static.wikia.nocookie.net/hunterxhunter/images/6/61/Quizzing_Lady_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130505154723
"Hunter Website Bartender" https://static.wikia.nocookie.net/hunterxhunter/images/7/7e/Hunter_Website_Bartender_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190303154510
Amori https://static.wikia.nocookie.net/hunterxhunter/images/8/83/Amori_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181226063616
Bourbon https://static.wikia.nocookie.net/hunterxhunter/images/9/98/Bourbon_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130504104934
Geretta https://static.wikia.nocookie.net/hunterxhunter/images/a/a0/Geretta_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181221120424
Imori https://static.wikia.nocookie.net/hunterxhunter/images/e/ee/Imori_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181221120347
Nicholas https://static.wikia.nocookie.net/hunterxhunter/images/4/46/Nicholas_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181226065242
Ponzu https://static.wikia.nocookie.net/hunterxhunter/images/0/06/Ponzu_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190124215252
Todo https://static.wikia.nocookie.net/hunterxhunter/images/8/80/Todo_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181221120218
Tonpa https://static.wikia.nocookie.net/hunterxhunter/images/9/9f/Tonpa_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130503200318
Umori https://static.wikia.nocookie.net/hunterxhunter/images/e/ea/Umori_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181226065441
Zepile https://static.wikia.nocookie.net/hunterxhunter/images/b/bf/Zepile_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181226065708
Bendot https://static.wikia.nocookie.net/hunterxhunter/images/5/5f/Bendot_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130502204428
Johness https://static.wikia.nocookie.net/hunterxhunter/images/2/27/Johness_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130502204408
Leroute https://static.wikia.nocookie.net/hunterxhunter/images/d/d9/Leroute_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130502204345
Majtani https://static.wikia.nocookie.net/hunterxhunter/images/3/3a/Majtani_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130502204326
Sedokan https://static.wikia.nocookie.net/hunterxhunter/images/7/70/Sedokan_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130502204307
"Mito Freecss" https://static.wikia.nocookie.net/hunterxhunter/images/5/59/Mito_Freecss_HE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130502200924
"Zeno Zoldyck" https://static.wikia.nocookie.net/hunterxhunter/images/4/4f/Zeno_Zoldyck_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190123184544
"Silva Zoldyck" https://static.wikia.nocookie.net/hunterxhunter/images/b/b0/Silva_Zoldyck_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181213235702
"Kikyo Zoldyck" https://static.wikia.nocookie.net/hunterxhunter/images/8/87/Kikyo_Zoldyck_ZF_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190630232207
"Milluki Zoldyck" https://static.wikia.nocookie.net/hunterxhunter/images/c/c7/Milluki_Zoldyck_ZF_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130502181253
"Alluka Zoldyck" https://static.wikia.nocookie.net/hunterxhunter/images/7/72/Alluka_Zoldyck_HCE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181213235415
"Kalluto Zoldyck" https://static.wikia.nocookie.net/hunterxhunter/images/2/21/Kalluto_Zoldyck_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190127011052
Amane https://static.wikia.nocookie.net/hunterxhunter/images/a/a2/Amane_HCE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181227013546
Canary https://static.wikia.nocookie.net/hunterxhunter/images/2/22/Canary_ZF_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130502183228
Gotoh https://static.wikia.nocookie.net/hunterxhunter/images/e/eb/Gotoh_HCE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181227014255
Tsubone https://static.wikia.nocookie.net/hunterxhunter/images/e/ec/Tsubone_HCE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181126222431
Yasuha https://static.wikia.nocookie.net/hunterxhunter/images/1/1f/Yasuha_HCE_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181227012327
Mike https://static.wikia.nocookie.net/hunterxhunter/images/9/95/Mike_ZF_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130502183851
"Chrollo Lucilfer" https://static.wikia.nocookie.net/hunterxhunter/images/0/07/Chrollo_Lucilfer_SC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20170630150103
Zushi https://static.wikia.nocookie.net/hunterxhunter/images/8/8b/Zushi_HA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190530161818
Gido https://static.wikia.nocookie.net/hunterxhunter/images/6/68/Gido_HA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190530162016
Riehlvelt https://static.wikia.nocookie.net/hunterxhunter/images/d/da/Riehlvelt_HA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190630232321
Sadaso https://static.wikia.nocookie.net/hunterxhunter/images/3/3b/Sadaso_HA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190630232410
Kastro https://static.wikia.nocookie.net/hunterxhunter/images/7/78/Kastro_HA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190530161923
"Kurta Clan Elder" https://static.wikia.nocookie.net/hunterxhunter/images/2/27/Kurta_Clan_Elder_V0_Portrait.png/revision/latest/scale-to-width-down/130?cb=20140620233317
"Kurapika's Mother" https://static.wikia.nocookie.net/hunterxhunter/images/c/cb/Kurapika%27s_Mother_V0_Portrait.png/revision/latest/scale-to-width-down/130?cb=20140620233422
"Kurapika's Father" https://static.wikia.nocookie.net/hunterxhunter/images/c/c2/Kurapika%27s_Father_V0_Portrait.png/revision/latest/scale-to-width-down/130?cb=20140620233442
Pairo https://static.wikia.nocookie.net/hunterxhunter/images/b/bb/Pairo_V0_Portrait.png/revision/latest/scale-to-width-down/130?cb=20140620233547
Bean https://static.wikia.nocookie.net/hunterxhunter/images/c/ca/Bean_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130507102359
Zenji https://static.wikia.nocookie.net/hunterxhunter/images/c/cb/Zenji_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190124184518
"Conditional Auction Announcer" https://static.wikia.nocookie.net/hunterxhunter/images/8/80/Conditionalauctionannouncerportrait.png/revision/latest?cb=20220419234703
"Light Nostrade" https://static.wikia.nocookie.net/hunterxhunter/images/9/9e/Light_Nostrade_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181031132853
"Neon Nostrade" https://static.wikia.nocookie.net/hunterxhunter/images/1/1e/Neon_Nostrade_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190124183540
Baise https://static.wikia.nocookie.net/hunterxhunter/images/7/7c/Baise_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190603215501
Dalzollene https://static.wikia.nocookie.net/hunterxhunter/images/2/2f/Dalzollene_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190603215542
Ivlenkov https://static.wikia.nocookie.net/hunterxhunter/images/d/db/Ivlenkov_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130503082927
Squala https://static.wikia.nocookie.net/hunterxhunter/images/1/14/Squala_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20170719225128
Eliza https://static.wikia.nocookie.net/hunterxhunter/images/1/12/Eliza_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130503112939
"Nostrade Butler" https://static.wikia.nocookie.net/hunterxhunter/images/e/e9/Nostradebutlerportrait.png/revision/latest?cb=20220420114434
Razor https://static.wikia.nocookie.net/hunterxhunter/images/e/e6/Razor_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181215221108
Eta https://static.wikia.nocookie.net/hunterxhunter/images/b/b3/Eeta_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190124183352
Elena https://static.wikia.nocookie.net/hunterxhunter/images/f/fd/Elena_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130502150946
Abengane https://static.wikia.nocookie.net/hunterxhunter/images/a/a2/Abengane_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130505180129
Amana https://static.wikia.nocookie.net/hunterxhunter/images/6/63/Amana_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190124183156
"Bonolenov Ndongo" https://static.wikia.nocookie.net/hunterxhunter/images/b/b7/Bonolenov_Ndongo_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190629152640
"Feitan Portor" https://static.wikia.nocookie.net/hunterxhunter/images/9/96/Feitan_Portor_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190124183028
"Franklin Bordeau" https://static.wikia.nocookie.net/hunterxhunter/images/b/bc/Franklin_Bordeau_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20120729221501
"Machi Komacine" https://static.wikia.nocookie.net/hunterxhunter/images/8/85/Machi_Komacine_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130505180751
Motaricke https://static.wikia.nocookie.net/hunterxhunter/images/0/09/Motaricke_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130504150527
Mukanaki https://static.wikia.nocookie.net/hunterxhunter/images/7/7e/Mukanaki_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130628162825
"Phinks Magcub" https://static.wikia.nocookie.net/hunterxhunter/images/6/6f/Phinks_Magcub_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20120729221947
Puhat https://static.wikia.nocookie.net/hunterxhunter/images/e/ee/Puhat_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190125001344
"Shizuku Murasaki" https://static.wikia.nocookie.net/hunterxhunter/images/a/a2/Shizuku_Murasaki_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190124183913
Bizeff https://static.wikia.nocookie.net/hunterxhunter/images/9/95/Bizeff_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20170702144733
Komugi https://static.wikia.nocookie.net/hunterxhunter/images/f/f1/Komugi_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20131121184842
"Ming Jol-ik" https://static.wikia.nocookie.net/hunterxhunter/images/c/c7/Ming_Jol-ik_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20180830025127
"Ming Jol-ik's Double" https://static.wikia.nocookie.net/hunterxhunter/images/a/a1/Ming_Jol-ik%27s_Double_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20131121184911
"Chimera Ant Queen" https://static.wikia.nocookie.net/hunterxhunter/images/4/45/Chimera_Ant_Queen_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190127161006
Meruem https://static.wikia.nocookie.net/hunterxhunter/images/5/58/Meruem_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190419124312
Neferpitou https://static.wikia.nocookie.net/hunterxhunter/images/1/1f/Neferpitou_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190127160509
Shaiapouf https://static.wikia.nocookie.net/hunterxhunter/images/f/f4/Shaiapouf_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219185130
Menthuthuyoupi https://static.wikia.nocookie.net/hunterxhunter/images/d/d7/Menthuthuyoupi_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219184554
Colt https://static.wikia.nocookie.net/hunterxhunter/images/7/75/Colt_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190127155103
Meleoron https://static.wikia.nocookie.net/hunterxhunter/images/7/7e/Meleoron_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190219174228
Welfin https://static.wikia.nocookie.net/hunterxhunter/images/9/92/Welfin_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219191714
Bloster https://static.wikia.nocookie.net/hunterxhunter/images/1/11/Bloster_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190205145027
Alligator https://static.wikia.nocookie.net/hunterxhunter/images/4/48/Alligator_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130505193233
Bihorn https://static.wikia.nocookie.net/hunterxhunter/images/5/5d/Bihorn_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219185759
Octopus https://static.wikia.nocookie.net/hunterxhunter/images/4/48/Octopus_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20170703034657
"Small Bear" https://static.wikia.nocookie.net/hunterxhunter/images/4/4b/Small_Bear_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181211000124
Mantis https://static.wikia.nocookie.net/hunterxhunter/images/a/ad/Mantis_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130519215937
Peggy https://static.wikia.nocookie.net/hunterxhunter/images/f/f2/Peggy_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219190858
Turtle https://static.wikia.nocookie.net/hunterxhunter/images/3/3a/Turtle_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190127160601
Leol https://static.wikia.nocookie.net/hunterxhunter/images/3/3b/Leol_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219190645
Cheetu https://static.wikia.nocookie.net/hunterxhunter/images/a/a4/Cheetu_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219190314
Zazan https://static.wikia.nocookie.net/hunterxhunter/images/0/0d/Zazan_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190127155708
Yunju https://static.wikia.nocookie.net/hunterxhunter/images/f/fb/Yunju_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130505141304
Baital https://static.wikia.nocookie.net/hunterxhunter/images/2/2f/Baital_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190128125937
Ikalgo https://static.wikia.nocookie.net/hunterxhunter/images/7/79/Ikalgo_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181217000208
Koala https://static.wikia.nocookie.net/hunterxhunter/images/d/d8/Koala_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130512130614
Hina https://static.wikia.nocookie.net/hunterxhunter/images/1/13/Hina_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219222608
Hollow https://static.wikia.nocookie.net/hunterxhunter/images/1/17/Hollow_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181211002955
Snake https://static.wikia.nocookie.net/hunterxhunter/images/9/94/Snake_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219225940
Bat https://static.wikia.nocookie.net/hunterxhunter/images/f/f2/Bat_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181211003016
"Carabid Beetle" https://static.wikia.nocookie.net/hunterxhunter/images/4/42/Carabid_Beetle_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20170703034611
Rammot https://static.wikia.nocookie.net/hunterxhunter/images/2/25/Rammot_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20220723200407
Flutter https://static.wikia.nocookie.net/hunterxhunter/images/0/0c/Flutter_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219222037
Pike https://static.wikia.nocookie.net/hunterxhunter/images/1/17/Pike_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130610190356
"Ortho Brother" https://static.wikia.nocookie.net/hunterxhunter/images/2/24/Ortho_Brother_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181221121958
"Ortho Sister" https://static.wikia.nocookie.net/hunterxhunter/images/0/03/Ortho_Sister_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181221122012
Gorilla https://static.wikia.nocookie.net/hunterxhunter/images/2/23/Gorilla_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219232534
"Small Beetle" https://static.wikia.nocookie.net/hunterxhunter/images/a/a9/Small_Beetle_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190127160631
Boki https://static.wikia.nocookie.net/hunterxhunter/images/c/ca/Boki_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20131121190134
Frog https://static.wikia.nocookie.net/hunterxhunter/images/b/bf/Frog_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190205155808
Baro https://static.wikia.nocookie.net/hunterxhunter/images/6/64/Baro_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20130610190333
Rhino https://static.wikia.nocookie.net/hunterxhunter/images/c/c4/Rhino_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20131121185638
Centipede https://static.wikia.nocookie.net/hunterxhunter/images/4/43/Centipede_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20131121190044
Mosquito https://static.wikia.nocookie.net/hunterxhunter/images/5/58/Mosquito_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181221122240
"Gun-toting Ant" https://static.wikia.nocookie.net/hunterxhunter/images/5/55/Gun-toting_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181219232929
Remora https://static.wikia.nocookie.net/hunterxhunter/images/1/14/Remora_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20131121185712
Inzagi https://static.wikia.nocookie.net/hunterxhunter/images/2/26/Inzagi_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20140620234136
Maenole https://static.wikia.nocookie.net/hunterxhunter/images/d/d1/Maenole_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190905092213
Pell https://static.wikia.nocookie.net/hunterxhunter/images/1/12/Pell_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190127160708
Taragetter https://static.wikia.nocookie.net/hunterxhunter/images/3/39/Taragetter_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20140620234011
Shidore https://static.wikia.nocookie.net/hunterxhunter/images/0/0c/Shidore_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20181211004541
Pig https://static.wikia.nocookie.net/hunterxhunter/images/4/41/Pig_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190630234134
"Nobunaga Hazama" https://static.wikia.nocookie.net/hunterxhunter/images/a/a8/Nobunaga_Hazama_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20141215201602
Shalnark https://static.wikia.nocookie.net/hunterxhunter/images/d/dc/Shalnark_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190124183829
Pakunoda https://static.wikia.nocookie.net/hunterxhunter/images/d/da/Pakunoda_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190124184929
Uvogin https://static.wikia.nocookie.net/hunterxhunter/images/6/6a/Uvogin_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190603215653
Kortopi https://static.wikia.nocookie.net/hunterxhunter/images/b/b2/Kortopi_YC_Portrait.png/revision/latest/scale-to-width-down/130?cb=20120729221619
Genthru https://static.wikia.nocookie.net/hunterxhunter/images/8/82/Genthru_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190905121041
Sub https://static.wikia.nocookie.net/hunterxhunter/images/b/b0/Sub_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20140621115449
Bara https://static.wikia.nocookie.net/hunterxhunter/images/b/b6/Bara_GI_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190126105451
"Lin Koshi" https://static.wikia.nocookie.net/hunterxhunter/images/5/53/Lin_Koshi_CA_Portrait.png/revision/latest/scale-to-width-down/130?cb=20190127155435
